node_id,lon,lat,degree
1919720738,105.7873362,21.0278203,3
1919750970,105.7883152,21.0262422,4
1919750981,105.7877202,21.0277769,3
1919751043,105.7876909,21.0270002,3
1919751060,105.7878317,21.0270764,3
1919751075,105.7872908,21.0271891,3
1919751180,105.7878679,21.027539,3
1919784843,105.7940996,21.0372238,3
1919784863,105.7939859,21.0373602,3
1919866822,105.7911571,21.0294748,1
1937942184,105.8423417,21.0050536,3
1954877845,105.787753,21.0272221,3
2039454242,105.8477977,20.9754181,3
2039454246,105.8474899,20.9754919,3
2039454258,105.8462635,20.9756905,4
2039454263,105.84589,20.9757851,3
2039454265,105.8461565,20.9760453,4
2049252579,105.8256498,21.031761,4
2049252580,105.7918295,21.0221121,3
2049252581,105.790918,21.0219666,3
2049252582,105.790925,21.0223628,3
2049252583,105.791324,21.0217105,3
2049252584,105.7910723,21.0220667,4
2049252589,105.8256225,21.0318746,4
2049258210,105.8428262,21.0279227,1
2049327994,105.8154653,21.009957,3
2049327995,105.8152006,21.0119634,3
2049327996,105.8164081,21.0111327,3
2049327997,105.8222428,21.0200628,3
2049327998,105.8223552,21.0200507,3
2049328001,105.8233041,21.0199948,3
2049328002,105.8229064,21.0200294,3
2049328005,105.8199352,21.0202207,3
2049328006,105.8203632,21.0200484,3
2049328007,105.8204759,21.020299,3
2049328013,105.8153984,21.0123067,1
2049328016,105.8199935,21.020484,3
2049328017,105.8241324,21.0195172,3
2050902811,105.8240731,21.0264818,1
2050902814,105.8260595,21.0273759,4
2050902817,105.8259797,21.0274851,1
2050902820,105.8259781,21.0211503,4
2050902821,105.8249109,21.0268663,3
2050902822,105.8244215,21.0273223,3
2050902823,105.8247263,21.0270274,3
2050902827,105.8270572,21.024139,4
2050902829,105.826613,21.0225991,3
2050902830,105.8263876,21.0220651,4
2050902832,105.8266383,21.0231269,3
2050902833,105.8267657,21.0230936,4
2050902835,105.8272089,21.0252373,3
2050902836,105.827367,21.0251872,4
2050902838,105.8257884,21.026827,3
2050902841,105.8257344,21.0230114,3
2050903987,105.8261069,21.0278208,4
2050903988,105.8255585,21.0269721,3
2052400392,105.8223409,21.0255517,3
2052400395,105.8260717,21.0254826,3
2052400397,105.8257367,21.025432,3
2052400401,105.8254175,21.0242838,3
2052400405,105.826024,21.0258299,1
2052400406,105.8257781,21.0265091,3
2052400407,105.8262829,21.0263226,1
2052400410,105.8261252,21.0260725,1
2052400411,105.8246988,21.0238953,3
2052400417,105.8236237,21.0253699,1
2052400418,105.8256902,21.026245,3
2052401887,105.8211321,21.0245431,3
2052401889,105.8112175,21.0299087,3
2052401890,105.8116177,21.029986,3
2052635185,105.8245755,21.0205007,3
2052635192,105.8248593,21.0210019,3
2052635194,105.8221418,21.0221829,3
2052635200,105.8221015,21.0223085,3
2052635219,105.8220439,21.0223995,3
2052635250,105.8214479,21.0216615,3
2052635264,105.8210334,21.0218095,1
2052635278,105.8215672,21.0219063,3
2052635298,105.8211013,21.022063,1
2052635314,105.8216988,21.0221255,3
2052635329,105.8212419,21.022286,1
2052635348,105.8215628,21.0213453,1
2052635359,105.822213,21.0219828,3
2052635363,105.8219167,21.0215315,1
2052660289,105.8210858,21.021158,1
2052660290,105.8213171,21.0211228,3
2052660315,105.8212873,21.0209811,3
2052660342,105.8215608,21.0209162,1
2052660381,105.8217846,21.0207681,3
2052660408,105.8216972,21.0205372,3
2052660409,105.821335,21.0206198,1
2052660410,105.8216473,21.0204306,3
2052660411,105.8213001,21.0205164,1
2052660412,105.8215984,21.0203348,3
2052660413,105.8212604,21.02042,1
2052660458,105.8200632,21.021484,3
2052660505,105.8209082,21.0195406,1
2052660548,105.8211876,21.0201556,3
2052660593,105.8207638,21.0202268,4
2052660638,105.8206667,21.0196418,1
2052660694,105.820926,21.020211,3
2052660739,105.8185031,21.0203853,3
2052660807,105.81917,21.0215428,1
2052660911,105.8191236,21.0194961,1
2052660928,105.8199502,21.0194252,1
2052660930,105.8199504,21.019543,1
2052660932,105.8191511,21.019634,1
2053635817,105.824518,21.0203989,1
2053699334,105.8086961,21.0363716,1
2053699335,105.8083863,21.0365253,1
2053699483,105.810559,21.0332509,3
2053894296,105.8204649,21.023973,3
2053894297,105.8207427,21.023759,1
2053894298,105.8208414,21.0243004,3
2053894299,105.8210531,21.0240754,3
2053894303,105.8215683,21.0240691,1
2053894307,105.8211662,21.0240356,1
2053894358,105.8218932,21.0251753,3
2053894365,105.8220272,21.0231565,3
2053894367,105.8215787,21.0232861,1
2053894368,105.8228664,21.024944,3
2053894369,105.8228048,21.0250274,3
2053894371,105.8227126,21.0251901,3
2053894373,105.8225066,21.02537,3
2053897915,105.8239567,21.0275753,3
2053897917,105.8225887,21.0278787,3
2053897918,105.8230669,21.0273339,3
2053897919,105.8225935,21.0269609,3
2053916475,105.8214496,21.0255664,1
2053916476,105.8233362,21.0270897,3
2053916477,105.8215831,21.0256754,3
2053916478,105.8230565,21.0282593,3
2053916480,105.8218675,21.0254096,3
2053920033,105.8231649,21.0251052,3
2053920036,105.8217503,21.023234,3
2053920040,105.8223403,21.0248523,1
2053920041,105.8224115,21.0247129,1
2053920042,105.8230793,21.02488,3
2053920043,105.8233164,21.0250506,3
2053920048,105.8216207,21.0244235,1
2055681289,105.7984909,21.0327435,3
2055681298,105.7978331,21.0322968,3
2055681304,105.7966608,21.0302065,1
2055681307,105.7947693,21.0308311,3
2055681308,105.7948851,21.031437,4
2055681312,105.7945467,21.0316666,3
2055681314,105.7938858,21.0320427,3
2057188058,105.8290077,21.0360911,3
2057188059,105.8292353,21.0360687,3
2057188062,105.8289173,21.0351807,3
2057188064,105.8279861,21.0351467,3
2057188065,105.8282513,21.0364327,3
2057188075,105.8275902,21.0364573,3
2057196479,105.8247842,21.0322009,4
2057196482,105.8242354,21.03303,3
2057196485,105.8237141,21.033726,1
2057196487,105.8238702,21.0350099,3
2057196493,105.8209523,21.0347622,3
2057196494,105.820956,21.0352316,3
2057196496,105.8214679,21.0351968,3
2057208821,105.8199603,21.0393296,3
2057249066,105.8255852,21.0321663,4
2057249078,105.8109766,21.038102,1
2062617518,105.8171192,21.0337655,3
2062617737,105.8184815,21.0341425,2
2062617943,105.8162613,21.0355482,1
2062617983,105.8166768,21.0354697,3
2062618018,105.8172208,21.0351614,1
2062618065,105.8160024,21.0352421,1
2062618144,105.8171671,21.0348766,1
2062618180,105.8163183,21.0345899,4
2062618309,105.8167488,21.034141,3
2062618385,105.8151566,21.0347601,3
2062618427,105.8150941,21.0345642,3
2062618443,105.8153986,21.0344968,3
2062618485,105.8152383,21.0351384,3
2062618520,105.8145561,21.0352806,3
2062618557,105.8146269,21.0355139,3
2062618593,105.8151907,21.0349278,3
2062618626,105.8144966,21.0350823,3
2062618669,105.8159523,21.0341576,3
2062618740,105.8153482,21.034289,3
2062618914,105.8153098,21.034159,3
2062620786,105.8157388,21.0344159,3
2062620805,105.8159058,21.0338215,3
2062622260,105.815792,21.0346341,3
2062830310,105.8164169,21.0348878,3
2062830315,105.8169855,21.0347043,1
2062830317,105.8154384,21.0351608,2
2062830360,105.8158843,21.0352268,1
2062830389,105.8158525,21.0348376,2
2062830396,105.8160463,21.0348209,1
2064169782,105.8235228,21.0242713,1
2064169783,105.8242325,21.024039,3
2064169784,105.8244233,21.0244681,3
2064169786,105.8246091,21.0247963,3
2064169788,105.8243967,21.0248809,1
2064169789,105.8239404,21.0241061,3
2064177118,105.8258612,21.0240979,1
2064177125,105.8252736,21.0252339,3
2064177127,105.8250362,21.0251838,3
2064177129,105.8247545,21.0250603,1
2064182670,105.8255221,21.025491,3
2064182671,105.8254481,21.0256282,1
2064182672,105.8242208,21.0262917,3
2064182775,105.824391,21.0259911,3
2064182851,105.82462,21.0256975,3
2064203057,105.8239317,21.0255038,1
2064203059,105.8246576,21.0249279,1
2064203060,105.8246936,21.0253086,1
2064203063,105.8242559,21.0253881,1
2064203066,105.8253953,21.0254362,1
2064307054,105.7976085,21.03211,3
2064307067,105.7965322,21.0315247,3
2077129027,105.8097347,21.0342674,1
2084115193,105.8011333,21.0229053,3
2084115194,105.8013312,21.0224974,3
2084115228,105.8027119,21.0186004,3
2084115229,105.8035502,21.0190283,4
2084115230,105.8030427,21.0187729,4
2084115232,105.8025721,21.0196919,4
2084115233,105.8034718,21.0183883,1
2084115234,105.8032238,21.0188716,4
2084115236,105.8027376,21.0197693,4
2084115238,105.8018649,21.0202029,3
2084115239,105.8021371,21.0203771,3
2084115240,105.802042,21.0204187,1
2084115241,105.8026052,21.0199368,1
2084115242,105.8034242,21.0189766,3
2084115243,105.8029208,21.0198631,3
2084115246,105.8019633,21.0213225,4
2084127037,105.8032798,21.0183065,1
2084127040,105.8036297,21.0188781,3
2084132002,105.8053895,21.0157267,3
2084132003,105.8043613,21.0147568,4
2084303024,105.8135254,21.0356675,3
2084303025,105.8132239,21.0356903,3
2084303041,105.8131279,21.03506,4
2084303042,105.8134874,21.0352174,3
2084303044,105.8131437,21.0352465,3
2084303045,105.8134606,21.0348936,3
2085391068,105.806761,21.0139435,3
2085391069,105.8071215,21.0143314,3
2085391071,105.8069465,21.0145323,4
2085391072,105.8067219,21.0147658,1
2085393455,105.8145207,21.0110507,3
2085393456,105.8157418,21.0120992,1
2085393457,105.8148199,21.010423,4
2085393458,105.8154839,21.0117656,4
2085393459,105.81504,21.0106984,4
2085393460,105.8156933,21.0102375,3
2085393461,105.8146595,21.0102178,1
2085393464,105.8099868,21.0116582,3
2085393465,105.8143384,21.0103545,1
2085393466,105.8153106,21.011013,3
2085393469,105.8145574,21.0106266,4
2085393470,105.8147642,21.0108862,4
2085393471,105.8160234,21.0119077,1
2085393472,105.8162882,21.011705,1
2085393473,105.8160332,21.0113766,4
2085393474,105.8160188,21.010642,3
2085393479,105.8157563,21.011576,4
2085393480,105.8147457,21.0114203,3
2085394912,105.8085725,21.0084556,3
2085394928,105.8053807,21.0121838,3
2085394929,105.8068449,21.0144538,1
2085394937,105.8078671,21.0095573,3
2091744951,105.8131592,21.0353735,3
2091820648,105.8131976,21.028895,3
2091820649,105.8132,21.0290486,3
2091820652,105.8134504,21.0290402,1
2091820671,105.813942,21.0293508,3
2091820674,105.8135725,21.0293074,3
2091820677,105.8137586,21.0293547,3
2091820680,105.813751,21.0295599,1
2091820683,105.8137231,21.0293134,3
2091820687,105.8137032,21.0291222,1
2091820691,105.8135335,21.0296601,1
2091825166,105.8139393,21.0292973,3
2091825206,105.8141734,21.0293145,3
2091825242,105.8146277,21.0293163,3
2091825327,105.8141387,21.0295877,1
2091825357,105.8146216,21.0294109,3
2091825365,105.814795,21.0295714,1
2091825369,105.8147854,21.0295201,3
2091825386,105.8150121,21.0295673,1
2091825398,105.8148879,21.0295353,3
2091825420,105.8146346,21.0291512,4
2091825424,105.8150397,21.0288462,3
2091825431,105.814645,21.0288441,3
2091825436,105.8146099,21.0284352,3
2091827979,105.8154871,21.0262646,3
2091827982,105.8147796,21.0263122,1
2091827986,105.8154781,21.0260495,3
2091827990,105.81549,21.0264754,3
2091828012,105.8154919,21.0269423,3
2091828015,105.8150808,21.0269089,1
2091828878,105.8138205,21.0270628,3
2091829964,105.8130914,21.0268156,3
2091829968,105.812438,21.0268545,3
2091829969,105.8120651,21.0268034,3
2091829987,105.8125078,21.0272051,3
2091830051,105.812526,21.027473,3
2091830140,105.8130925,21.0273717,3
2091835009,105.8142726,21.0296517,1
2091835011,105.8134729,21.0292243,1
2091838076,105.8090963,21.0243629,3
2091852926,105.8145478,21.0373863,3
2091852936,105.8150405,21.0375771,3
2097550246,105.8111278,21.0415737,1
2099141808,105.7981269,21.0093354,3
2099141871,105.7999489,21.0071095,4
2099142420,105.8020842,21.0019602,1
2099142421,105.8026518,21.0023202,3
2099142422,105.7975594,20.9989643,3
2099143221,105.8039149,21.0046698,3
2099143222,105.8047303,21.0036623,3
2100928790,105.8159606,21.0269586,3
2100928807,105.815965,21.0266707,3
2100928894,105.8165643,21.0266494,3
2100928929,105.8165749,21.0263345,3
2100928959,105.8174768,21.0263817,3
2100928987,105.8175058,21.0261837,1
2100928995,105.8171344,21.0263739,3
2100929024,105.8171816,21.0261726,1
2100929053,105.816887,21.0263559,3
2100929072,105.8169807,21.0259968,1
2100929089,105.8165966,21.0261003,3
2100929197,105.8161472,21.0259606,3
2100929307,105.8161573,21.0258341,3
2100929333,105.8161672,21.0256878,3
2100929367,105.8156765,21.0257913,3
2100929402,105.815684,21.0260101,1
2100929414,105.8157825,21.0256777,3
2100929435,105.815775,21.0255243,3
2100929531,105.8168485,21.0257253,3
2100929539,105.8170312,21.025786,3
2100929564,105.8168841,21.0255989,1
2100929598,105.8174525,21.025769,3
2100929633,105.8174352,21.0253339,1
2100929665,105.8178068,21.0254702,1
2100929691,105.8179791,21.0253203,3
2100929700,105.8181867,21.0253306,1
2100929730,105.8179038,21.0247109,3
2100929763,105.8173148,21.0247608,3
2100930239,105.8164658,21.0247954,1
2100973981,105.8154873,21.0261534,3
2100973983,105.8160255,21.0251318,3
2100973985,105.8148049,21.0250407,3
2100973986,105.8157232,21.0251183,3
2100977642,105.8167632,21.0246879,3
2105151533,105.8317934,21.0236006,3
2105151535,105.8304305,21.0240979,4
2105151536,105.8303262,21.0247728,3
2105151537,105.830373,21.0242185,3
2105151539,105.8302856,21.0245859,3
2105151541,105.830345,21.0249442,3
2105151543,105.8297468,21.0253848,3
2105151548,105.8305296,21.0247044,1
2105151551,105.8315885,21.0221961,3
2105151560,105.8307178,21.0203328,3
2105175517,105.8304336,21.0251684,3
2105175520,105.8291791,21.0232128,3
2105175527,105.8298208,21.025674,1
2105175530,105.8291369,21.0239736,4
2105175548,105.831207,21.0267431,4
2105175567,105.8290246,21.0226817,3
2105175574,105.8291416,21.0231124,3
2105175576,105.8288513,21.0219498,3
2105175585,105.8297779,21.0244297,3
2105175591,105.8291877,21.0256103,3
2105175602,105.8299453,21.0290504,5
2105175603,105.8275043,21.0257152,3
2105175605,105.8295693,21.0277544,3
2105180823,105.8295137,21.0242354,1
2105642750,105.814879,21.0297767,1
2105660411,105.8447937,20.9688161,3
2105660412,105.8511057,20.9794682,3
2105701601,105.842452,20.9837709,3
2105701612,105.842814,20.9846823,3
2105701616,105.8484594,21.0189279,3
2105753354,105.8003027,20.98835,3
2105753362,105.7759454,21.0207428,3
2105753365,105.7696709,21.0218802,2
2105753374,105.8271908,21.0334056,4
2105753377,105.8140494,21.0343615,3
2105822136,105.800511,21.004467,4
2105986466,105.8243743,20.9706987,4
2105986469,105.786273,20.9788054,3
2105986479,105.8052351,20.9926983,3
2105986481,105.8079345,20.9946567,3
2105986488,105.8160033,21.0000737,3
2105986490,105.8313379,21.0047696,4
2105986493,105.8150285,21.0112082,4
2105986494,105.8198407,21.0136317,3
2124841134,105.8084282,21.0326684,3
2124841137,105.8116976,21.0316633,2
2124841138,105.8118144,21.0317618,3
2124841140,105.8113903,21.0317491,2
2124841141,105.8123662,21.0316055,3
2135100578,105.7695097,21.0032629,3
2135100579,105.7697738,21.0030192,3
2135100580,105.7693337,21.0034119,3
2135100582,105.770262,21.0028064,4
2146304489,105.7668491,21.0067283,3
2146304496,105.7713186,21.0099619,3
2146304498,105.7716763,21.0102273,4
2146304500,105.7720981,21.0106226,3
2146304502,105.7700485,21.0090598,3
2146304514,105.7684928,21.0077181,3
2146304516,105.7630265,21.0055619,3
2174649882,105.8145973,20.9993832,3
2174649887,105.8255429,21.0203672,3
2174649900,105.8110139,21.0032906,3
2174649904,105.8232829,21.0164074,4
2174649906,105.8139316,21.0008835,3
2174649908,105.824898,21.0191072,4
2174649914,105.8125236,21.0029904,3
2174649920,105.8141622,21.0000872,3
2174649924,105.8147683,21.0063694,1
2174649926,105.8137732,21.0012492,3
2174649928,105.8117479,21.0025445,3
2174649932,105.824457,21.0182561,3
2174649934,105.8144463,21.0014495,2
2174649940,105.8238769,21.0171907,3
2174649945,105.8242829,21.0179336,3
2174649956,105.8117191,21.0028656,3
2174649960,105.8202578,21.0152392,4
2175018109,105.7951867,21.03546,3
2175018110,105.7951499,21.0356588,3
2175018112,105.7950883,21.0358262,3
2175018114,105.7960847,21.0359269,4
2175018115,105.7953507,21.0358861,1
2175018116,105.7950603,21.0359422,3
2175018117,105.7954031,21.0360052,1
2175018119,105.7960174,21.0361437,4
2175018120,105.7964648,21.0362403,3
2175069059,105.8136115,21.0312915,3
2175098738,105.8030503,21.0311027,3
2175126932,105.8114271,21.0112484,3
2175126939,105.8112917,21.0113462,3
2175126954,105.8240572,21.0171092,4
2176926204,105.8151113,21.0094149,3
2176926210,105.8162611,21.0106983,3
2176926218,105.8187277,21.0139023,4
2179498404,105.8098202,21.0042333,3
2179572102,105.8266314,21.032484,3
2179572111,105.8257933,21.0323046,3
2179572112,105.8270382,21.0324676,4
2185043917,105.7731994,21.0266893,1
2185043919,105.7710972,21.027128,2
2185260702,105.7960463,21.0346722,3
2185260724,105.796132,21.035719,3
2185260729,105.7961679,21.0352444,3
2185260756,105.7961673,21.0353519,3
2185664293,105.7842312,21.0028241,1
2185664332,105.7881257,21.0033716,3
2185664339,105.7883366,21.0034494,3
2185664478,105.7897715,21.0044359,3
2185664525,105.7871737,21.0048962,4
2185664532,105.7830785,21.0049795,1
2185664732,105.7886028,21.0059209,4
2185664737,105.7840114,21.0059578,1
2185664900,105.7897924,21.0067519,4
2185664931,105.7854655,21.0070006,4
2185664946,105.79043,21.0072131,3
2185664980,105.7868684,21.0080288,4
2185664984,105.7835514,21.0093756,4
2185664985,105.7849407,21.0103833,3
2185695760,105.7880565,21.0088997,4
2185731222,105.7913404,21.0038555,1
2185731475,105.782742,21.017262,3
2185731477,105.7828947,21.0180285,3
2185731479,105.782768,21.0181638,3
2185731481,105.7819565,21.0182329,3
2185731811,105.7892706,21.0286629,3
2185731879,105.7912259,21.0297306,3
2185743321,105.7885569,21.0275808,3
2185743341,105.7883158,21.0279741,3
2185743352,105.7887396,21.0284968,3
2185743356,105.7882653,21.0285872,3
2185743364,105.7888898,21.0292112,1
2185743374,105.7884634,21.029445,1
2185743385,105.7889992,21.0296257,3
2186671097,105.8067014,21.0048135,3
2186671100,105.8095172,21.0039291,3
2186671103,105.8086985,21.0053113,3
2186671106,105.8088896,21.0054565,3
2186671107,105.8095628,21.0057113,1
2186671108,105.810454,21.0022819,3
2186671110,105.8042029,21.0033275,1
2186671583,105.8053091,21.0049195,3
2186671584,105.8063179,21.0043007,4
2186671585,105.8069622,21.0039196,3
2186671586,105.8052403,21.0048249,3
2188036108,105.8091811,21.0055834,3
2188036109,105.8122849,21.0091858,3
2188036111,105.8028665,21.0041388,3
2188036113,105.8070116,21.0034512,3
2188036114,105.8119071,21.0079199,3
2188036116,105.8121154,21.0077475,3
2188036118,105.8114423,21.0083041,3
2188036120,105.8109434,21.0055961,1
2188036124,105.8106647,21.0033662,3
2188036126,105.8107248,21.0046481,4
2188036129,105.8111488,21.003833,3
2188036131,105.8102291,21.0070429,3
2188036135,105.8090059,21.005982,3
2188036136,105.8116969,21.0096309,3
2188036146,105.8115349,21.0054409,3
2188036147,105.8103848,21.0044438,3
2188036150,105.8095071,21.0062558,4
2188036152,105.808681,21.0071652,1
2188036154,105.8096837,21.0063443,3
2188055805,105.804501,21.0323365,1
2188057134,105.8046513,21.0329507,3
2189324492,105.7884381,20.9918314,4
2189324493,105.7894451,20.9903416,3
2189324495,105.7900938,20.9907394,3
2189324496,105.7890947,20.9929257,3
2189324497,105.7877722,20.991454,3
2189324498,105.789428,20.9924121,4
2189324499,105.7899967,20.9915646,3
2189324500,105.7893908,20.9931121,3
2189324502,105.7899552,20.9927178,3
2189324503,105.7889988,20.9910012,3
2189324504,105.7896671,20.9913888,4
2189324506,105.7891153,20.9922285,3
2189324508,105.788956,20.9894205,3
2189324509,105.7892631,20.9926631,3
2189324511,105.7882883,20.9920875,3
2189324512,105.7908459,20.9921018,3
2189324513,105.7892496,20.990218,3
2189324514,105.7887474,20.9900044,3
2189324521,105.7924043,21.000565,3
2189336859,105.7732559,20.9689936,3
2189336864,105.7900124,20.9835795,3
2189336867,105.7890684,20.9828462,3
2189336870,105.7847347,20.9850469,3
2189336871,105.7864761,20.9839492,3
2189336874,105.7859187,20.983214,3
2189336878,105.7843142,20.984365,3
2189336883,105.7822046,20.9836489,3
2189336885,105.780879,20.9748897,4
2189336888,105.7852866,20.9860358,3
2189336890,105.7857659,20.9858435,3
2189336892,105.7723236,20.9682507,3
2189336895,105.7840363,20.9865307,3
2189336897,105.7818498,20.9828183,3
2189336899,105.7834085,20.9823099,3
2189336902,105.7831357,20.9843679,3
2189336904,105.7835064,20.9800706,4
2189336907,105.7894955,20.9851839,3
2189336925,105.7806742,20.9747279,4
2189336926,105.7880305,20.9838603,3
2189336927,105.7874632,20.9843449,3
2189336929,105.7851257,20.9853995,4
2189336930,105.7846556,20.9855483,4
2189336932,105.7836548,20.9856953,3
2189336936,105.7821182,20.9854514,3
2189336938,105.7811874,20.9848271,4
2189336941,105.7810268,20.984698,4
2189336943,105.780494,20.9842004,4
2189336946,105.7801954,20.9836747,3
2189336961,105.7891547,20.9840141,3
2189336968,105.7884546,20.9834625,3
2189336978,105.7808426,20.9825261,3
2189336979,105.7801608,20.9820537,3
2189336980,105.7814614,20.9804916,3
2189336982,105.7818266,20.9804129,4
2189336984,105.7819862,20.9810603,3
2189336986,105.7826545,20.9808999,3
2189336991,105.782552,20.9805788,4
2189336993,105.7824664,20.9803085,3
2189336995,105.7819108,20.9807144,3
2189337007,105.7832347,20.9796348,3
2189337009,105.7826346,20.9788268,4
2189337011,105.783207,20.9810051,3
2189337016,105.7825088,20.9833227,4
2189337018,105.7846792,20.9808793,4
2189337021,105.7823496,20.9831975,4
2189337023,105.7796846,20.986202,3
2189337025,105.7790576,20.9852499,3
2189337028,105.7794004,20.9850361,3
2189337032,105.7812783,20.9834539,3
2189337038,105.7805231,20.9852545,3
2189337039,105.7806679,20.9853918,3
2189337043,105.7803412,20.9868049,3
2189337045,105.7819219,20.9839835,3
2189337047,105.7817621,20.9838584,4
2189337050,105.7802754,20.9807422,4
2189337052,105.7790923,20.9822351,3
2189337054,105.7801395,20.9844625,3
2189337057,105.7798166,20.9838501,4
2189337059,105.7796691,20.9833743,3
2189337061,105.7795779,20.9830236,3
2189337063,105.779582,20.982322,4
2189337071,105.7800741,20.9813532,4
2189337073,105.780412,20.9811228,3
2189337078,105.7811496,20.9808123,3
2189337088,105.7811,20.9805695,3
2189337090,105.7742313,20.9697526,4
2189337093,105.776378,20.9715211,4
2189337095,105.7809596,20.98785,3
2189337102,105.7875024,20.9854253,3
2189337108,105.7824693,20.9872494,4
2189337111,105.7894508,20.9837165,3
2189337117,105.7851398,20.9816574,3
2189337131,105.783674,20.9805287,3
2189337133,105.7848782,20.9861976,3
2189337136,105.7841792,20.9856402,3
2189337138,105.7844848,20.9863569,3
2189337141,105.7830284,20.9856974,5
2189337143,105.7871735,20.9840394,4
2189337144,105.7869922,20.9838496,3
2189337145,105.786887,20.9837299,3
2189337147,105.7856714,20.9824416,3
2189337149,105.7851082,20.9841696,3
2189337150,105.7851994,20.9843599,4
2189337151,105.7852906,20.9845102,4
2189337152,105.7854193,20.9848208,3
2189337153,105.7875468,20.9834243,3
2189337154,105.7874945,20.9832453,3
2189337156,105.7881981,20.9830677,3
2189337157,105.7876816,20.9835615,3
2189337165,105.7835528,20.9867028,4
2189337170,105.7903294,20.983238,4
2189337172,105.7894292,20.9824843,3
2189337176,105.7921468,20.9697716,4
2189337181,105.7856499,20.9830051,3
2189337182,105.7804211,20.9835169,1
2189337183,105.7809308,20.9860294,3
2189337187,105.788731,20.9831869,3
2189337189,105.7864112,20.9881858,3
2189337190,105.7894222,20.9757741,3
2189337192,105.7900988,20.9736181,4
2189337194,105.7876851,20.9864614,1
2189337199,105.7847325,20.9876217,3
2189337200,105.7858037,20.9871547,3
2189337202,105.7749595,20.9703324,3
2189337204,105.7897115,20.9839169,4
2189337205,105.7800474,20.9824176,3
2189337206,105.7804497,20.9816613,3
2189337208,105.7812518,20.9812837,4
2189337209,105.7816486,20.9812677,3
2189337210,105.7820322,20.9813784,4
2189337211,105.7826019,20.9816688,3
2189343416,105.7809193,20.9746644,4
2189343417,105.7786183,20.9840221,4
2189343418,105.7784469,20.9810798,3
2189343455,105.7795277,20.98015,3
2189343502,105.7801868,20.9772635,3
2190711469,105.7826281,20.9673415,3
2190711513,105.787468,20.953048,2
2190711517,105.8058766,20.9523849,3
2190711535,105.7774291,20.9640348,4
2190711580,105.7710074,20.9669753,1
2190711589,105.7898784,20.9581687,4
2190711614,105.7789821,20.9642352,4
2190711658,105.7860015,20.9611794,3
2190711689,105.8075767,20.9532373,3
2190711696,105.7930802,20.9568039,4
2190711721,105.7803847,20.9678212,3
2190711732,105.7897602,20.9583031,4
2190711777,105.7829927,20.9626469,3
2190711782,105.7924001,20.9568677,3
2190711791,105.7810925,20.9669579,3
2190711793,105.8023994,20.956189,3
2190711862,105.8067052,20.9528555,3
2190711871,105.783082,20.9638945,4
2190711876,105.7830176,20.9648731,3
2190711896,105.7867217,20.9604768,3
2190711930,105.7822265,20.9679986,4
2190711934,105.8093953,20.9563448,4
2190711938,105.8042512,20.9514256,3
2190711949,105.7826139,20.9589828,3
2190711958,105.8056621,20.9523523,3
2190711982,105.8048037,20.9518463,3
2190712008,105.7825954,20.9657601,3
2190712026,105.7849824,20.9624676,3
2190712064,105.7824363,20.9609789,4
2195289132,105.8052403,21.0334403,3
2195289135,105.8047556,21.0331596,1
2195289137,105.8048344,21.0332812,3
2195289139,105.8050545,21.0331573,3
2195289142,105.8152145,21.0374458,3
2195289143,105.8054764,21.0337996,3
2195289147,105.8133726,21.0313635,4
2195289149,105.805241,21.0339092,3
2195289151,105.8154275,21.0369038,3
2195289185,105.8050128,21.0335568,3
2195289190,105.8034216,21.0312757,2
2195295118,105.8019879,21.0300012,4
2195295122,105.8015154,21.0300109,4
2195296719,105.8059754,21.0283998,3
2208396423,105.8359204,20.972025,3
2208396424,105.8356795,20.9796118,3
2208396427,105.8349169,20.9829863,4
2208396430,105.8359989,20.9780894,4
2208396437,105.8359594,20.9771131,3
2208396439,105.8359147,20.9728874,3
2217992947,105.8508813,21.0110609,3
2218018671,105.8445567,21.0232243,3
2218020547,105.8436911,21.0235669,3
2218557526,105.8519979,21.0085599,3
2218557528,105.8489498,21.008419,3
2218557529,105.8500709,21.0085403,3
2218557531,105.8489331,21.008593,3
2218557533,105.8535204,21.0086156,3
2218558883,105.8510544,21.0044032,3
2218558886,105.8509726,21.0036589,3
2218559167,105.8515757,21.0036285,3
2221198882,105.7657236,20.9763111,4
2221198932,105.7663055,20.9748768,1
2221198944,105.7653955,20.9759699,1
2274017724,105.8170904,21.0194987,3
2274969523,105.817834,21.018201,1
2274969528,105.8174654,21.018315,3
2274969530,105.8181459,21.0185864,1
2274969532,105.8178617,21.0187908,4
2274969534,105.8166276,21.0188775,4
2274969537,105.8175676,21.0189649,3
2274969539,105.8181493,21.019199,3
2274972243,105.8172879,21.0184459,3
2275188545,105.8402245,21.0273746,3
2275188549,105.8389716,21.0277376,3
2276413267,105.8555713,21.0090207,1
2276420314,105.846829,21.0105703,1
2276603928,105.8362072,21.0119062,3
2276603930,105.8379322,21.0120883,3
2276603931,105.8367439,21.0121612,3
2276603934,105.836862,21.0120278,3
2276603945,105.8369838,21.0118796,3
2276770396,105.8243324,20.9938038,4
2276770414,105.8260063,20.9947612,3
2278546706,105.8381935,21.0018447,1
2289975780,105.8162512,21.0245254,3
2289975781,105.8160812,21.0246733,3
2289975785,105.8154375,21.0257777,3
2289975789,105.8159071,21.025665,3
2289975793,105.8160553,21.0250574,3
2289975795,105.8156616,21.0247302,1
2289976216,105.8183287,21.0214228,4
